model_a,model_b,mean_difference,confidence_lower,confidence_upper,materiality_threshold,decision
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,0.017032154685303558,0.00333964985126179,0.03242901088081092,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-7b,0.16473610174287281,0.14552064947618445,0.18518868074706352,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2-72b-instruct,-0.03265287639176971,-0.04661570708761993,-0.020911948252287992,0.01,B > A
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,-0.042848851177436316,-0.057588959435777236,-0.028812895881269826,0.01,B > A
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.06191513034389799,0.04711681192309151,0.07960970373695118,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,snowflake/snowflake-arctic-instruct,0.11402096911489167,0.09248998935486186,0.13441353267860076,0.01,A > B
microsoft/phi-2,microsoft/phi-3-medium-4k-instruct,-0.19011937104140547,-0.209218326175281,-0.1691003076078944,0.01,B > A
microsoft/phi-2,microsoft/phi-3-small-8k-instruct,-0.1722622659877614,-0.1935293578633534,-0.1500878075462072,0.01,B > A
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,-0.014660320449849945,-0.03148952568386606,0.004346580689651751,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-2,mistralai/mistral-7b-v0.1,0.018219611497806917,-0.00023815091680479895,0.036293316881987,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-2,mistralai/mixtral-8x22b,-0.1940493487117603,-0.21321168601067614,-0.1725120172526615,0.01,B > A
microsoft/phi-2,mistralai/mixtral-8x7b-32kseqlen,-0.1330835192590259,-0.1516631100874443,-0.11433156523511422,0.01,B > A
microsoft/phi-2,mistralai/open-mistral-nemo-2407,-0.06924739278232267,-0.0924058080226182,-0.047912856787200545,0.01,B > A
microsoft/phi-2,qwen/qwen1.5-110b-chat,-0.18316372771500403,-0.2064992706147731,-0.1580451516480385,0.01,B > A
microsoft/phi-2,qwen/qwen1.5-14b,-0.10230565029240297,-0.1196141040233491,-0.08574296512755991,0.01,B > A
microsoft/phi-2,qwen/qwen1.5-32b,-0.16024570102275665,-0.17692326114073928,-0.14129855966246394,0.01,B > A
microsoft/phi-2,qwen/qwen1.5-72b,-0.18942523727661387,-0.2092204645757938,-0.16874615466145923,0.01,B > A
microsoft/phi-2,qwen/qwen1.5-7b,-0.041721290219044624,-0.055584061396752295,-0.026582932673410112,0.01,B > A
microsoft/phi-2,qwen/qwen2-72b-instruct,-0.23911026835368715,-0.262026118783324,-0.21461453174877543,0.01,B > A
microsoft/phi-2,qwen/qwen2.5-72b-instruct-turbo,-0.24930624313935376,-0.2730917276610123,-0.2234986301617969,0.01,B > A
microsoft/phi-2,qwen/qwen2.5-7b-instruct-turbo,-0.14454226161801947,-0.1651176284007855,-0.12440766719341058,0.01,B > A
microsoft/phi-2,snowflake/snowflake-arctic-instruct,-0.0924364228470258,-0.10752118563714577,-0.07640833414504075,0.01,B > A
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,0.017857105053644087,0.006348753254664948,0.02874464329278749,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-medium-4k-instruct,mistralai/mistral-7b-instruct-v0.3,0.17545905059155553,0.15919915476832294,0.1937056213526666,0.01,A > B
microsoft/phi-3-medium-4k-instruct,mistralai/mistral-7b-v0.1,0.2083389825392124,0.18919322259020707,0.22728588122628451,0.01,A > B
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x22b,-0.003929977670354828,-0.01548782737628985,0.008478015988076282,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x7b-32kseqlen,0.05703585178237957,0.04137180586429867,0.07343893526135213,0.01,A > B
microsoft/phi-3-medium-4k-instruct,mistralai/open-mistral-nemo-2407,0.12087197825908279,0.10046963883651394,0.14213158202740073,0.01,A > B
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-110b-chat,0.00695564332640144,-0.007402676664676703,0.020280467702881166,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-14b,0.0878137207490025,0.07145543382460645,0.10308153679919821,0.01,A > B
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,0.029873670018648858,0.0181155293176212,0.040961263596682305,0.01,A > B
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-72b,0.0006941337647915753,-0.01169686218561605,0.014083080745986722,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-7b,0.14839808082236083,0.13192318730906696,0.1667674038420952,0.01,A > B
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,-0.0489908973122817,-0.06223296680532497,-0.035217717115699675,0.01,B > A
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-72b-instruct-turbo,-0.059186872097948304,-0.07455916915516025,-0.044127864387430334,0.01,B > A
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,0.045577109423386004,0.031983674767228173,0.0605443115467898,0.01,A > B
microsoft/phi-3-medium-4k-instruct,snowflake/snowflake-arctic-instruct,0.09768294819437968,0.08061949078162929,0.11713001042438496,0.01,A > B
microsoft/phi-3-small-8k-instruct,mistralai/mistral-7b-instruct-v0.3,0.15760194553791143,0.1394800713633461,0.17817318882564948,0.01,A > B
microsoft/phi-3-small-8k-instruct,mistralai/mistral-7b-v0.1,0.1904818774855683,0.16999013369020166,0.21159767347528394,0.01,A > B
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,-0.021787082723998916,-0.03306853508411909,-0.010239623000603512,0.01,B > A
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,0.039178746728735475,0.0245485791912046,0.05445034202754191,0.01,A > B
microsoft/phi-3-small-8k-instruct,mistralai/open-mistral-nemo-2407,0.10301487320543871,0.08234998860349049,0.1245340962429765,0.01,A > B
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,-0.010901461727242647,-0.024225932228032994,0.0034833704721300407,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-14b,0.06995661569535841,0.05153342403546757,0.08745810776971537,0.01,A > B
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,0.012016564965004773,-0.0016695611033220677,0.026595574992837132,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,-0.01716297128885251,-0.031191800270930062,-0.0050686374210695394,0.01,INSUFFICIENT_EVIDENCE
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-7b,0.13054097576871676,0.11138863989399767,0.1506797053728605,0.01,A > B
microsoft/phi-3-small-8k-instruct,qwen/qwen2-72b-instruct,-0.06684800236592578,-0.08062527668170277,-0.05321347386187034,0.01,B > A
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-72b-instruct-turbo,-0.07704397715159239,-0.09274796591000928,-0.061405556369412376,0.01,B > A
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,0.02772000436974192,0.013752687036342779,0.04500704632282927,0.01,A > B
microsoft/phi-3-small-8k-instruct,snowflake/snowflake-arctic-instruct,0.0798258431407356,0.060506419769004366,0.10052641572769845,0.01,A > B
mistralai/mistral-7b-instruct-v0.3,mistralai/mistral-7b-v0.1,0.03287993194765686,0.020794883715643805,0.0458817072206334,0.01,A > B
mistralai/mistral-7b-instruct-v0.3,mistralai/mixtral-8x22b,-0.17938902826191036,-0.19668550510984675,-0.16303320979510266,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,mistralai/mixtral-8x7b-32kseqlen,-0.11842319880917596,-0.13399894237491095,-0.10363892163639477,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,mistralai/open-mistral-nemo-2407,-0.05458707233247272,-0.07200613591317274,-0.03526424158783315,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-110b-chat,-0.16850340726515406,-0.1897289233420688,-0.14883658507908773,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-14b,-0.08764532984255302,-0.10490480703174403,-0.07059622706003268,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-32b,-0.14558538057290668,-0.163302034243878,-0.13172421712756985,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-72b,-0.17476491682676396,-0.19249916975448994,-0.15959041768386684,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-7b,-0.027060969769194677,-0.04246801995701937,-0.01181886208111235,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen2-72b-instruct,-0.2244499479038372,-0.24891564567510854,-0.20054002272188917,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen2.5-72b-instruct-turbo,-0.23464592268950382,-0.26138089221321426,-0.2113690335226415,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,qwen/qwen2.5-7b-instruct-turbo,-0.1298819411681695,-0.15135278398467905,-0.11119607121850922,0.01,B > A
mistralai/mistral-7b-instruct-v0.3,snowflake/snowflake-arctic-instruct,-0.07777610239717583,-0.09221103146922575,-0.06361496357680617,0.01,B > A
mistralai/mistral-7b-v0.1,mistralai/mixtral-8x22b,-0.2122689602095672,-0.23182825225449727,-0.19454533482816677,0.01,B > A
mistralai/mistral-7b-v0.1,mistralai/mixtral-8x7b-32kseqlen,-0.15130313075683283,-0.1684318444799223,-0.13366182754971462,0.01,B > A
mistralai/mistral-7b-v0.1,mistralai/open-mistral-nemo-2407,-0.08746700428012957,-0.10689886232923049,-0.06602774535818924,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen1.5-110b-chat,-0.20138333921281093,-0.2238468996850761,-0.17747960604650168,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen1.5-14b,-0.12052526179020988,-0.14204962874712548,-0.10102009082118793,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen1.5-32b,-0.17846531252056352,-0.1979929704835481,-0.15979587810482176,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen1.5-72b,-0.20764484877442077,-0.22702433190011762,-0.18826629936448236,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen1.5-7b,-0.05994090171685154,-0.0776128814816305,-0.042886969623195846,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen2-72b-instruct,-0.2573298798514941,-0.28416761901628446,-0.23126772189781825,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen2.5-72b-instruct-turbo,-0.2675258546371607,-0.294396484259031,-0.2422538572179533,0.01,B > A
mistralai/mistral-7b-v0.1,qwen/qwen2.5-7b-instruct-turbo,-0.16276187311582638,-0.18634954654948846,-0.14088520770458873,0.01,B > A
mistralai/mistral-7b-v0.1,snowflake/snowflake-arctic-instruct,-0.11065603434483269,-0.1288242133599375,-0.09444042209563765,0.01,B > A
mistralai/mixtral-8x22b,mistralai/mixtral-8x7b-32kseqlen,0.06096582945273439,0.04815027870117322,0.073883574238572,0.01,A > B
mistralai/mixtral-8x22b,mistralai/open-mistral-nemo-2407,0.12480195592943763,0.10507064597920893,0.1438597576578464,0.01,A > B
mistralai/mixtral-8x22b,qwen/qwen1.5-110b-chat,0.010885620996756268,-0.003705728760058326,0.025104378547704455,0.01,INSUFFICIENT_EVIDENCE
mistralai/mixtral-8x22b,qwen/qwen1.5-14b,0.09174369841935733,0.07608329646992183,0.10787958221327283,0.01,A > B
mistralai/mixtral-8x22b,qwen/qwen1.5-32b,0.03380364768900368,0.02028800205837255,0.04662273293110176,0.01,A > B
mistralai/mixtral-8x22b,qwen/qwen1.5-72b,0.0046241114351464035,-0.006280780526907542,0.015958062891966576,0.01,INSUFFICIENT_EVIDENCE
mistralai/mixtral-8x22b,qwen/qwen1.5-7b,0.1523280584927157,0.13629684782234483,0.16941657988209394,0.01,A > B
mistralai/mixtral-8x22b,qwen/qwen2-72b-instruct,-0.04506091964192687,-0.06082994658086456,-0.03071932305053398,0.01,B > A
mistralai/mixtral-8x22b,qwen/qwen2.5-72b-instruct-turbo,-0.055256894427593475,-0.07241259026550342,-0.03936932893411893,0.01,B > A
mistralai/mixtral-8x22b,qwen/qwen2.5-7b-instruct-turbo,0.04950708709374084,0.033862008909457376,0.06513480335057927,0.01,A > B
mistralai/mixtral-8x22b,snowflake/snowflake-arctic-instruct,0.10161292586473451,0.0851575601734552,0.1190008998495878,0.01,A > B
mistralai/mixtral-8x7b-32kseqlen,mistralai/open-mistral-nemo-2407,0.06383612647670323,0.0466559692937855,0.08186262585423287,0.01,A > B
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-110b-chat,-0.050080208455978124,-0.06851036624544152,-0.03168559656561382,0.01,B > A
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-14b,0.03077786896662293,0.014601216792012237,0.046013768271357836,0.01,A > B
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-32b,-0.027162181763730708,-0.04242915706968917,-0.011886231524867237,0.01,B > A
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-72b,-0.05634171801758799,-0.07198241356893828,-0.041754236930367346,0.01,B > A
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-7b,0.09136222903998129,0.07584236476972474,0.10750570013636622,0.01,A > B
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen2-72b-instruct,-0.10602674909466125,-0.12770898059968416,-0.0859151165183272,0.01,B > A
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen2.5-72b-instruct-turbo,-0.11622272388032788,-0.13982500186206123,-0.09391920708829228,0.01,B > A
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen2.5-7b-instruct-turbo,-0.011458742358993555,-0.028817585786362572,0.0053612634484005925,0.01,INSUFFICIENT_EVIDENCE
mistralai/mixtral-8x7b-32kseqlen,snowflake/snowflake-arctic-instruct,0.04064709641200011,0.028275068257486685,0.0552123639697582,0.01,A > B
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-110b-chat,-0.11391633493268136,-0.13752166608043684,-0.09159411119809573,0.01,B > A
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-14b,-0.0330582575100803,-0.054405292068664596,-0.011615197169293446,0.01,B > A
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-32b,-0.09099830824043394,-0.11086163189073531,-0.07111226381303422,0.01,B > A
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-72b,-0.12017784449429122,-0.1431766623579429,-0.10000355774002762,0.01,B > A
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-7b,0.027526102563278046,0.006267282650746445,0.04707717768367481,0.01,INSUFFICIENT_EVIDENCE
mistralai/open-mistral-nemo-2407,qwen/qwen2-72b-instruct,-0.1698628755713645,-0.19726134851301544,-0.1456144807386148,0.01,B > A
mistralai/open-mistral-nemo-2407,qwen/qwen2.5-72b-instruct-turbo,-0.1800588503570311,-0.2084162281771045,-0.15460621189227364,0.01,B > A
mistralai/open-mistral-nemo-2407,qwen/qwen2.5-7b-instruct-turbo,-0.07529486883569679,-0.09891129484942683,-0.05427163444632424,0.01,B > A
mistralai/open-mistral-nemo-2407,snowflake/snowflake-arctic-instruct,-0.023189030064703114,-0.042243716357832674,-0.005700446133733306,0.01,INSUFFICIENT_EVIDENCE
qwen/qwen1.5-110b-chat,qwen/qwen1.5-14b,0.08085807742260105,0.06158480915917201,0.10161851897064403,0.01,A > B
qwen/qwen1.5-110b-chat,qwen/qwen1.5-32b,0.02291802669224742,0.00649460929534172,0.03951569684210442,0.01,INSUFFICIENT_EVIDENCE
qwen/qwen1.5-110b-chat,qwen/qwen1.5-72b,-0.006261509561609865,-0.02041013872222286,0.007967330674522597,0.01,INSUFFICIENT_EVIDENCE
qwen/qwen1.5-110b-chat,qwen/qwen1.5-7b,0.14144243749595942,0.12201168140786495,0.16408235022632464,0.01,A > B
qwen/qwen1.5-110b-chat,qwen/qwen2-72b-instruct,-0.05594654063868313,-0.07086687055236013,-0.04373788968615576,0.01,B > A
qwen/qwen1.5-110b-chat,qwen/qwen2.5-72b-instruct-turbo,-0.06614251542434973,-0.08234685933535837,-0.05159506437059206,0.01,B > A
qwen/qwen1.5-110b-chat,qwen/qwen2.5-7b-instruct-turbo,0.03862146609698457,0.024154830705942484,0.05525980444109841,0.01,A > B
qwen/qwen1.5-110b-chat,snowflake/snowflake-arctic-instruct,0.09072730486797825,0.06929468338168678,0.11384744969940895,0.01,A > B
qwen/qwen1.5-14b,qwen/qwen1.5-32b,-0.05794005073035364,-0.07071977747076776,-0.044694453022445166,0.01,B > A
qwen/qwen1.5-14b,qwen/qwen1.5-72b,-0.08711958698421092,-0.10434390366215793,-0.07300426032758825,0.01,B > A
qwen/qwen1.5-14b,qwen/qwen1.5-7b,0.06058436007335834,0.04713120739843264,0.07435722741328073,0.01,A > B
qwen/qwen1.5-14b,qwen/qwen2-72b-instruct,-0.1368046180612842,-0.15780296314969938,-0.11694089087462403,0.01,B > A
qwen/qwen1.5-14b,qwen/qwen2.5-72b-instruct-turbo,-0.1470005928469508,-0.1678358604801419,-0.12505094510458184,0.01,B > A
qwen/qwen1.5-14b,qwen/qwen2.5-7b-instruct-turbo,-0.042236611325616485,-0.05767367586016554,-0.027990643367972086,0.01,B > A
qwen/qwen1.5-14b,snowflake/snowflake-arctic-instruct,0.009869227445377183,-0.005941572058884277,0.025865795907604235,0.01,INSUFFICIENT_EVIDENCE
qwen/qwen1.5-32b,qwen/qwen1.5-72b,-0.029179536253857285,-0.04140156112108241,-0.018173695008731193,0.01,B > A
qwen/qwen1.5-32b,qwen/qwen1.5-7b,0.11852441080371198,0.10206793244203925,0.1345404571714381,0.01,A > B
qwen/qwen1.5-32b,qwen/qwen2-72b-instruct,-0.07886456733093056,-0.09636602664095537,-0.06231806380307808,0.01,B > A
qwen/qwen1.5-32b,qwen/qwen2.5-72b-instruct-turbo,-0.08906054211659717,-0.10695960584942384,-0.07037293535143863,0.01,B > A
qwen/qwen1.5-32b,qwen/qwen2.5-7b-instruct-turbo,0.015703439404737153,0.0004489389322562192,0.02906570195558826,0.01,INSUFFICIENT_EVIDENCE
qwen/qwen1.5-32b,snowflake/snowflake-arctic-instruct,0.06780927817573082,0.052983297438478516,0.08371190086437488,0.01,A > B
qwen/qwen1.5-72b,qwen/qwen1.5-7b,0.14770394705756928,0.13082358890521897,0.16482468591481306,0.01,A > B
qwen/qwen1.5-72b,qwen/qwen2-72b-instruct,-0.049685031077073276,-0.06631805975435312,-0.03470235871468688,0.01,B > A
qwen/qwen1.5-72b,qwen/qwen2.5-72b-instruct-turbo,-0.059881005862739874,-0.07766232522164364,-0.044078066898565554,0.01,B > A
qwen/qwen1.5-72b,qwen/qwen2.5-7b-instruct-turbo,0.04488297565859444,0.028247418647849607,0.06072460086481926,0.01,A > B
qwen/qwen1.5-72b,snowflake/snowflake-arctic-instruct,0.09698881442958811,0.08013096477676235,0.1165871112473628,0.01,A > B
qwen/qwen1.5-7b,qwen/qwen2-72b-instruct,-0.19738897813464257,-0.21937539319090932,-0.1750933759916761,0.01,B > A
qwen/qwen1.5-7b,qwen/qwen2.5-72b-instruct-turbo,-0.20758495292030915,-0.2305667861353356,-0.18545981221160132,0.01,B > A
qwen/qwen1.5-7b,qwen/qwen2.5-7b-instruct-turbo,-0.10282097139897482,-0.1197075391010296,-0.08571541264126106,0.01,B > A
qwen/qwen1.5-7b,snowflake/snowflake-arctic-instruct,-0.05071513262798116,-0.06489221772331205,-0.03625932324316186,0.01,B > A
qwen/qwen2-72b-instruct,qwen/qwen2.5-72b-instruct-turbo,-0.010195974785666603,-0.02104713874730483,-0.001431719523588308,0.01,INSUFFICIENT_EVIDENCE
qwen/qwen2-72b-instruct,qwen/qwen2.5-7b-instruct-turbo,0.0945680067356677,0.08014876631356246,0.1102236174499002,0.01,A > B
qwen/qwen2-72b-instruct,snowflake/snowflake-arctic-instruct,0.1466738455066614,0.12141930587759842,0.17265723896858715,0.01,A > B
qwen/qwen2.5-72b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.1047639815213343,0.08934865926518783,0.1214334868151887,0.01,A > B
qwen/qwen2.5-72b-instruct-turbo,snowflake/snowflake-arctic-instruct,0.15686982029232796,0.13123012115301766,0.18447944611491168,0.01,A > B
qwen/qwen2.5-7b-instruct-turbo,snowflake/snowflake-arctic-instruct,0.05210583877099367,0.03275012363127594,0.07250570606343108,0.01,A > B
