scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case,method,estimate,standard_error,licensed,true_supported,false_directional_decision,CI_coverage,inflated_significance,false_transport,power_event,stress_case
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820012,PRIMARY_PAIRWISE,,0.0,500,36,8,6,1,0.05,0.0,0.03,3,0.08,1,0.01,POLICY_DEVELOPMENT,820012,gaussian_mixture_v1.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE,FAMILY_BALANCED,0.006983910810781055,0.012824022596500504,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820012,PRIMARY_PAIRWISE,,0.0,500,36,8,6,1,0.05,0.0,0.03,3,0.08,1,0.01,POLICY_DEVELOPMENT,820012,gaussian_mixture_v1.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE,ONE_MODEL_PER_FAMILY,0.006983910810781055,0.032659863237109045,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820012,PRIMARY_PAIRWISE,,0.0,500,36,8,6,1,0.05,0.0,0.03,3,0.08,1,0.01,POLICY_DEVELOPMENT,820012,gaussian_mixture_v1.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE,VALIDEVAL_LICENSING,0.006983910810781055,0.013498971154211057,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820013,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,8,6,1,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820013,gaussian_mixture_v1.2,0.85,True,True,True,False,ONE_DOMINANT_FAMILY,NAIVE_CHECKPOINT,0.03676045724740588,0.0008,True,True,False,False,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820013,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,8,6,1,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820013,gaussian_mixture_v1.2,0.85,True,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_CLUSTER_BOOTSTRAP,0.03676045724740588,0.013498971154211057,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820013,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,8,6,1,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820013,gaussian_mixture_v1.2,0.85,True,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_BALANCED,0.03676045724740588,0.012824022596500504,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820013,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,8,6,1,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820013,gaussian_mixture_v1.2,0.85,True,True,True,False,ONE_DOMINANT_FAMILY,ONE_MODEL_PER_FAMILY,0.03676045724740588,0.032659863237109045,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820013,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,8,6,1,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820013,gaussian_mixture_v1.2,0.85,True,True,True,False,ONE_DOMINANT_FAMILY,VALIDEVAL_LICENSING,0.03676045724740588,0.013498971154211057,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820014,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,24,6,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820014,gaussian_mixture_v1.3,0.9,True,True,True,False,TRANSPORT_REVERSAL,NAIVE_CHECKPOINT,0.08062756535273626,8e-05,True,True,False,False,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820014,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,24,6,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820014,gaussian_mixture_v1.3,0.9,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,0.08062756535273626,0.014757295747452439,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820014,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,24,6,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820014,gaussian_mixture_v1.3,0.9,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_BALANCED,0.08062756535273626,0.014019430960079815,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820014,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,24,6,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820014,gaussian_mixture_v1.3,0.9,True,True,True,False,TRANSPORT_REVERSAL,ONE_MODEL_PER_FAMILY,0.08062756535273626,0.032659863237109045,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820014,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,24,6,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820014,gaussian_mixture_v1.3,0.9,True,True,True,False,TRANSPORT_REVERSAL,VALIDEVAL_LICENSING,0.08062756535273626,0.014757295747452439,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820015,PRIMARY_PAIRWISE,,0.0,500,96,24,10,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820015,gaussian_mixture_v1.1,0.95,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,NAIVE_CHECKPOINT,-0.01345642565905814,0.003577708763999663,False,False,False,False,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820015,PRIMARY_PAIRWISE,,0.0,500,96,24,10,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820015,gaussian_mixture_v1.1,0.95,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,-0.01345642565905814,0.009036961141150641,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820015,PRIMARY_PAIRWISE,,0.0,500,96,24,10,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820015,gaussian_mixture_v1.1,0.95,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_BALANCED,-0.01345642565905814,0.00858511308409311,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820015,PRIMARY_PAIRWISE,,0.0,500,96,24,10,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820015,gaussian_mixture_v1.1,0.95,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,ONE_MODEL_PER_FAMILY,-0.01345642565905814,0.025298221281347035,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820015,PRIMARY_PAIRWISE,,0.0,500,96,24,10,1,0.45,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820015,gaussian_mixture_v1.1,0.95,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,VALIDEVAL_LICENSING,-0.01345642565905814,0.009036961141150641,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820016,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,96,24,10,1,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820016,gaussian_mixture_v1.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY,NAIVE_CHECKPOINT,0.031713834919485186,0.0008,True,True,False,False,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820016,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,96,24,10,1,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820016,gaussian_mixture_v1.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_CLUSTER_BOOTSTRAP,0.031713834919485186,0.009746794344808966,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820016,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,96,24,10,1,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820016,gaussian_mixture_v1.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_BALANCED,0.031713834919485186,0.009259454627568517,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820016,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,96,24,10,1,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820016,gaussian_mixture_v1.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY,ONE_MODEL_PER_FAMILY,0.031713834919485186,0.025298221281347035,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820016,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,96,24,10,1,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820016,gaussian_mixture_v1.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY,VALIDEVAL_LICENSING,0.031713834919485186,0.009746794344808966,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820017,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,96,24,10,3,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820017,gaussian_mixture_v1.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K,NAIVE_CHECKPOINT,0.058562351583250724,8e-05,True,True,False,False,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820017,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,96,24,10,3,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820017,gaussian_mixture_v1.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K,FAMILY_CLUSTER_BOOTSTRAP,0.058562351583250724,0.009746794344808966,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820017,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,96,24,10,3,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820017,gaussian_mixture_v1.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K,FAMILY_BALANCED,0.058562351583250724,0.009259454627568517,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820017,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,96,24,10,3,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820017,gaussian_mixture_v1.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K,ONE_MODEL_PER_FAMILY,0.058562351583250724,0.025298221281347035,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820017,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,96,24,10,3,0.85,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820017,gaussian_mixture_v1.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K,VALIDEVAL_LICENSING,0.058562351583250724,0.009746794344808966,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820018,PRIMARY_PAIRWISE,,0.0,500,12,24,10,3,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820018,gaussian_mixture_v1.1,0.7,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,NAIVE_CHECKPOINT,-0.006723066176823421,0.003577708763999663,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820018,PRIMARY_PAIRWISE,,0.0,500,12,24,10,3,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820018,gaussian_mixture_v1.1,0.7,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_CLUSTER_BOOTSTRAP,-0.006723066176823421,0.02338090388900024,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820018,PRIMARY_PAIRWISE,,0.0,500,12,24,10,3,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820018,gaussian_mixture_v1.1,0.7,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_BALANCED,-0.006723066176823421,0.022211858694550227,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820018,PRIMARY_PAIRWISE,,0.0,500,12,24,10,3,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820018,gaussian_mixture_v1.1,0.7,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,ONE_MODEL_PER_FAMILY,-0.006723066176823421,0.025298221281347035,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820018,PRIMARY_PAIRWISE,,0.0,500,12,24,10,3,0.05,0.0,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820018,gaussian_mixture_v1.1,0.7,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,VALIDEVAL_LICENSING,-0.006723066176823421,0.02338090388900024,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820019,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,12,24,10,3,0.05,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820019,gaussian_mixture_v1.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,NAIVE_CHECKPOINT,0.05778162918264846,0.0008,True,True,False,False,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820019,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,12,24,10,3,0.05,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820019,gaussian_mixture_v1.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_CLUSTER_BOOTSTRAP,0.05778162918264846,0.024765567494675615,True,True,False,True,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820019,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,12,24,10,3,0.05,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820019,gaussian_mixture_v1.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_BALANCED,0.05778162918264846,0.023527289119941834,True,True,False,True,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820019,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,12,24,10,3,0.05,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820019,gaussian_mixture_v1.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,ONE_MODEL_PER_FAMILY,0.05778162918264846,0.025298221281347035,True,True,False,True,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820019,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,12,24,10,3,0.05,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820019,gaussian_mixture_v1.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,VALIDEVAL_LICENSING,0.05778162918264846,0.024765567494675615,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820020,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,12,24,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820020,gaussian_mixture_v1.3,0.8,False,False,True,False,LARGE_EFFECT_SMALL_PANEL,NAIVE_CHECKPOINT,0.07447721415319482,8e-05,True,True,False,False,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820020,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,12,24,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820020,gaussian_mixture_v1.3,0.8,False,False,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_CLUSTER_BOOTSTRAP,0.07447721415319482,0.02683281572999748,True,True,False,True,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820020,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,12,24,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820020,gaussian_mixture_v1.3,0.8,False,False,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_BALANCED,0.07447721415319482,0.025491174943497605,True,True,False,True,False,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820020,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,12,24,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820020,gaussian_mixture_v1.3,0.8,False,False,True,False,LARGE_EFFECT_SMALL_PANEL,ONE_MODEL_PER_FAMILY,0.07447721415319482,0.056568542494923796,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820020,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,12,24,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820020,gaussian_mixture_v1.3,0.8,False,False,True,False,LARGE_EFFECT_SMALL_PANEL,VALIDEVAL_LICENSING,0.07447721415319482,0.02683281572999748,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820021,PRIMARY_PAIRWISE,,0.0,500,36,60,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820021,gaussian_mixture_v1.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE,NAIVE_CHECKPOINT,-0.010156641238732682,0.003577708763999663,False,False,False,False,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820021,PRIMARY_PAIRWISE,,0.0,500,36,60,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820021,gaussian_mixture_v1.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_CLUSTER_BOOTSTRAP,-0.010156641238732682,0.01549193338482967,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820021,PRIMARY_PAIRWISE,,0.0,500,36,60,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820021,gaussian_mixture_v1.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_BALANCED,-0.010156641238732682,0.014717336715588185,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820021,PRIMARY_PAIRWISE,,0.0,500,36,60,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820021,gaussian_mixture_v1.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE,ONE_MODEL_PER_FAMILY,-0.010156641238732682,0.056568542494923796,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820021,PRIMARY_PAIRWISE,,0.0,500,36,60,2,3,0.45,0.5,0.03,3,0.08,12,0.01,POLICY_DEVELOPMENT,820021,gaussian_mixture_v1.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE,VALIDEVAL_LICENSING,-0.010156641238732682,0.01549193338482967,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820022,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,60,2,3,0.85,0.5,0.03,5,0.08,12,0.01,POLICY_DEVELOPMENT,820022,gaussian_mixture_v1.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY,NAIVE_CHECKPOINT,0.04265325471485445,0.0008,True,True,False,False,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820022,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,60,2,3,0.85,0.5,0.03,5,0.08,12,0.01,POLICY_DEVELOPMENT,820022,gaussian_mixture_v1.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_CLUSTER_BOOTSTRAP,0.04265325471485445,0.016599866130651644,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820022,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,60,2,3,0.85,0.5,0.03,5,0.08,12,0.01,POLICY_DEVELOPMENT,820022,gaussian_mixture_v1.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_BALANCED,0.04265325471485445,0.015769872824119062,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820022,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,60,2,3,0.85,0.5,0.03,5,0.08,12,0.01,POLICY_DEVELOPMENT,820022,gaussian_mixture_v1.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY,ONE_MODEL_PER_FAMILY,0.04265325471485445,0.056568542494923796,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820022,PRIMARY_PAIRWISE,SUPPORTED,0.025,10000,36,60,2,3,0.85,0.5,0.03,5,0.08,12,0.01,POLICY_DEVELOPMENT,820022,gaussian_mixture_v1.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY,VALIDEVAL_LICENSING,0.04265325471485445,0.016599866130651644,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820023,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,60,2,3,0.85,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820023,gaussian_mixture_v1.3,0.95,True,True,True,False,TRANSPORT_REVERSAL,NAIVE_CHECKPOINT,0.027898304880517893,8e-05,True,True,False,False,True,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820023,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,60,2,3,0.85,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820023,gaussian_mixture_v1.3,0.95,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,0.027898304880517893,0.016599866130651644,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820023,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,60,2,3,0.85,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820023,gaussian_mixture_v1.3,0.95,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_BALANCED,0.027898304880517893,0.015769872824119062,False,True,False,False,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820023,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,60,2,3,0.85,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820023,gaussian_mixture_v1.3,0.95,True,True,True,False,TRANSPORT_REVERSAL,ONE_MODEL_PER_FAMILY,0.027898304880517893,0.056568542494923796,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820023,PRIMARY_PAIRWISE,SUPPORTED,0.06,1000000,36,60,2,3,0.85,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820023,gaussian_mixture_v1.3,0.95,True,True,True,False,TRANSPORT_REVERSAL,VALIDEVAL_LICENSING,0.027898304880517893,0.016599866130651644,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820024,PRIMARY_PAIRWISE,,0.0,500,96,60,2,3,0.05,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820024,gaussian_mixture_v1.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,NAIVE_CHECKPOINT,0.007504551087261703,0.003577708763999663,False,False,False,False,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820024,PRIMARY_PAIRWISE,,0.0,500,96,60,2,3,0.05,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820024,gaussian_mixture_v1.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,0.007504551087261703,0.008755950357709133,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820024,PRIMARY_PAIRWISE,,0.0,500,96,60,2,3,0.05,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820024,gaussian_mixture_v1.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_BALANCED,0.007504551087261703,0.008318152839823676,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-PRIMARY_PAIRWISE-820024,PRIMARY_PAIRWISE,,0.0,500,96,60,2,3,0.05,0.5,0.1,5,0.08,12,0.01,POLICY_DEVELOPMENT,820024,gaussian_mixture_v1.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,ONE_MODEL_PER_FAMILY,0.007504551087261703,0.056568542494923796,False,False,False,True,False,False,False,GENERAL_STRESS
